review_id,review_name,time,text,product_id
f6f5fb2e-429a-467b-b5ea-285ac5511e05,3***0,3 weeks ago,1st time purchased mobile online but it was excellent experience as seller is very cooperative. phone i received was in excellent condition as seller told me earlier after receiving phone he kept on taking feedback and confirmation about device untill i was satisfied.thank you so much brotherkeep up the good work.,433242717
16d367f4-bfb1-4a41-8ec8-9a42b9d3ee3e,Roshan A.,1 week ago,satisfied price slightly high than local market as it may be logical over all bravo experience,424387894
74291d5f-1586-4569-ae73-874e648372e1,Sagheer S.,3 weeks ago,Alhamdulillah With in 3 day's I have received same mobile which was selected by online given pictures.it was my 1st purchase by daraz and found excellent service.thanks,424387894
696bc3e1-6e2f-4a60-bb8e-4015b02fba0d,S***.,5 months ago,Mobile tk theak ha bus charjer c type nahe ha or mobile covr bhe nahd sath .....,424387894
c51776e9-89db-476b-97b9-a80ad7294109,Waseem S.,5 months ago,Received original product.Delivery time was also good.overall good experience,421094416
edeb24f5-6a62-4906-a280-62a97398e91e,A***.,2 weeks ago,Perfect and genuine!,421094416
701aa3b8-d858-4be4-abec-d4b138b6c83c,Shahid K.,1 month ago,Thank u draz 🥺,421094416
a2cfe075-5a11-4e34-a90b-6c35d396b3b2,ن***.,6 days ago,Value for money 💰😀,436407693
e25c04dd-9524-4c6e-ab71-f91ec0a544d8,mudassir,2 weeks ago,good phone,431051295
702b298e-0050-46fb-a993-7dae8e726213,Zeeshi B.,2 months ago,bht acha mobile ha or delivery b time sa paala mil gai ha bht acha experience raha draz sa cheese lana ka thanks draz❤️,431051295
a514046e-1e3c-4eda-8e49-7bb9e117aac9,Anjum R.,2 weeks ago,Untrustworthy seller. Two sets were ordered and both are already activated. It came from Khanewal in 7 days very poor services,433765995
011c5a17-9e3e-4c85-bde1-b4daadbe9ee1,Z***n,2 weeks ago,The product speaks for its self. Its original and then the quality is obviously 10/10,425525448
3ae7e320-5b03-4ae2-a371-b17f537967bb,R***.,2 months ago,Thank you for express delivery requested to delive the product before the mentioned time ...very well packed and very cooperative.,425525448
34877d2c-7409-424a-b2aa-3ad59a90de74,Rana B.,1 week ago,الحمدللہ بہت اچھا تجربہ رہا دراز کا اور سیلر کا شکریہ. بہت جلد ڈلیوری ملی . highly recommended 👌,425525448
f0968bd8-48db-41f7-b8f5-9926ffbb3949,Hafiz U.,2 weeks ago,Excellent service and product it was nice experience with Ali communication.Recommended to shop from here.,429691384
60de4792-665e-45b9-a8a4-401e9720dfa6,Hassaan T.,2 months ago,Been using the phone for a week. It's original product came pin packed in the given delivery time. Is a good phone for it's price. Seller is reliable and helped by telling us what colors were available and was kind enough to guide me if I wanted what was available or else could refund us. Very honest & professional. Highly recommended.,429691384
0d3b3e4f-477a-432a-9d38-c77103e9129a,Waseem A.,2 weeks ago,,429691384
8d003392-7cbd-4eb9-94fd-481cca0987fe,Haris A.,2 months ago,Perfect item with an expedited shipping. i received my item within one day with complete accessories. Brand warranty charger or phone case with a complete box and perfect packing. A very strongly recommended seller.,421174278
637e0b38-3847-446d-b692-c596ea532520,Ch A.,3 months ago,strongly RecommendedThankyou Saller😍,421174278
46d78d1e-2303-46c8-a004-daf9d88a58aa,muhammad B.,3 weeks ago,responsible price fast delivery. vohi received hova jo order kia tha.,421174278
0d699529-4f64-42e7-b615-c653de4ad7dc,R***.,2 months ago,Bht acha mobial light weight beautiful look ky sath bht achy Features Thank you bro,429908133
48fe7956-56d8-4801-9e16-ea70115b5a40,Asad R.,2 months ago,Mashallah everything as per expectation nice dealing fast delivery with full packing genuine products. Really amazed.Stay strong stay blessed.JazakALLAH,429908133
4103c560-0f6b-4b06-a6e1-74444b4249be,Ghlam R.,1 month ago,It’s beautiful And good for the price Fast delivery Box was sealed Mobile is brand new as discribed,429908133
5f3c5125-635f-40c6-8065-9bd2da1fab7c,Aazar K.,2 months ago,Arrived on time satisfied ❤️‍🔥,424091720
7d81d03d-3f09-45ed-8c6d-08fb00c09606,3***6,2 months ago,satisfied with product original product same as shown thanks seller thanks daraz,424091720
27f2921c-4f01-4bc3-b4d2-295290bfaab4,0***3,2 months ago,great phone and good service... Alhamdulillah i m satisfied... higly recommended....,424091720
a83b8ed7-2179-4266-913d-a857ee4fc5d9,Amjad H.,3 months ago,Delivery was on time packing was good but I received the phone with a damaged screen. It was bit disturbing but seller guided me to return. I simply returned it without inserting a SIM. The seller is very cooperative.,430690496
257c975f-c25b-4050-a5e7-40289b490772,Rizvi S.,2 months ago,boht acha mobile hai or within 3days delivered hua. thanks seller 👍,430690496
6a8d48e4-6b74-4152-9cfe-e0f6258ddeaf,Hakim H.,2 months ago,Received in seal pack. Working fine. Original phone with accessories. Very reasonable price. Thanks seller and Daraz.,430690496
5e946fab-2b3e-4e62-afeb-985e28514082,3***5,3 weeks ago,Good Experience I have not compared price from market.,429690781
a728ecb2-7120-410e-81ed-04f0f53a8dbc,Muhammad F.,3 weeks ago,Highly recommended,429690781
0409810f-3a3f-4285-8ac3-3dc123f478ab,Altaf H.,7 days ago,دراز زبردست ڈسکاؤنٹ ہے موبائل دے رہا ہے وہی موبائل بھیجی جس کا آرڈر دیا,433867236
6a98fcb2-c798-467e-8498-423875864bf8,Fahad H.,2 weeks ago,I order white color but seller sent me black color I told him white color I want otherwise cancel my order..,433867236
c2e619e5-b3cc-4858-81c6-74b867e30852,muzna S.,5 days ago,superbbb excellent amazing saller is very cooperative. 29ko bola tha 29 ko he deliver hoa box packed sealed mobile hai mujhy buhat pasand aaya 1st time daraz se etni expensive koi chee mangwai dar lag raha tha but dil khush kar dia. thank you daraz thank you saller ALLAH PAK ap k kam mein aur barkatein ata farmaein. AAMEEN,425938597
aaa074f9-55c4-47f3-b70c-25767d831f23,3***5,5 months ago,the phone is good and have  long lasting battery but the only one thing that i noticed that it bit lag sometimes i noticed that thing 3 times in my first day but. now it doesn't lag now and working fine,425938597
0ba11c4d-b744-4ee8-b08c-d24412186a2e,Armani,3 months ago,sir gee Sahi say kaam nhi karta ye mobile ab me kia karo kuch batawo sir kia is chang ya wapaas kar sakty hu pliz sir,425938597
review_id,review_name,time,text,product_id
